match_id,match,teamInnings,battingPos,batsmanName,out/not_out,runs,balls,4s,6s,SR,
T202634,Punjab Kings Vs Titans,Punjab Kings,8,KagisoRabada,out,1,1,0,0,100,
T202634,Punjab Kings Vs Titans,Punjab Kings,9,RahulChahar,not_out,22,14,2,1,157.14,
T202634,Punjab Kings Vs Titans,Punjab Kings,10,VaibhavArora,out,2,6,0,0,33.33,
T202634,Punjab Kings Vs Titans,Punjab Kings,11,ArshdeepSingh,not_out,10,5,1,0,200,
T202634,Punjab Kings Vs Titans,Titans,1,MatthewWade,out,6,7,1,0,85.71,
T202634,Punjab Kings Vs Titans,Titans,2,ShubmanGill,out,96,59,11,1,162.71,
T202634,Punjab Kings Vs Titans,Titans,3,SaiSudharsan,out,35,30,4,1,116.66,
T202634,Punjab Kings Vs Titans,Titans,4,HardikPandya,out,27,18,5,0,150,
T202634,Punjab Kings Vs Titans,Titans,5,DavidMiller,not_out,6,4,1,0,150,
T202634,Punjab Kings Vs Titans,Titans,6,RahulTewatia,not_out,13,3,0,2,433.33,
T204296,Capitals Vs Super Giants,Capitals,1,PrithviShaw,out,61,34,9,2,179.41,
T204296,Capitals Vs Super Giants,Capitals,2,DavidWarner,out,4,12,0,0,33.33,
T204296,Capitals Vs Super Giants,Capitals,3,RovmanPowell,out,3,10,0,0,30,
T204296,Capitals Vs Super Giants,Capitals,4,RishabhPant,not_out,39,36,3,2,108.33,
T204296,Capitals Vs Super Giants,Capitals,5,SarfarazKhan,not_out,36,28,3,0,128.57,
T204296,Capitals Vs Super Giants,Super Giants,1,KLRahul,out,24,25,1,1,96,
T204296,Capitals Vs Super Giants,Super Giants,2,QuintondeKock,out,80,52,9,2,153.84,
T204296,Capitals Vs Super Giants,Super Giants,3,EvinLewis,out,5,13,0,0,38.46,
T204296,Capitals Vs Super Giants,Super Giants,4,DeepakHooda,out,11,13,0,0,84.61,
T204296,Capitals Vs Super Giants,Super Giants,5,KrunalPandya,not_out,19,14,0,1,135.71,
T204296,Capitals Vs Super Giants,Super Giants,6,AyushBadoni,not_out,10,3,1,1,333.33,
T207856,Mumbai Vs KKR,Mumbai,1,RohitSharma,out,3,12,0,0,25,
T207856,Mumbai Vs KKR,Mumbai,2,IshanKishan,out,14,21,1,0,66.66,
T207856,Mumbai Vs KKR,Mumbai,3,DewaldBrevis,out,29,19,2,2,152.63,
T207856,Mumbai Vs KKR,Mumbai,4,SuryakumarYadav,out,52,36,5,2,144.44,
T207856,Mumbai Vs KKR,Mumbai,5,TilakVarma,not_out,38,27,3,2,140.74,
T207856,Mumbai Vs KKR,Mumbai,6,KieronPollard,not_out,22,5,0,3,440,
T207856,Mumbai Vs KKR,KKR,1,AjinkyaRahane,out,7,11,0,0,63.63,
T207856,Mumbai Vs KKR,KKR,2,VenkateshIyer,not_out,50,41,6,1,121.95,
T207856,Mumbai Vs KKR,KKR,3,ShreyasIyer,out,10,6,2,0,166.66,
T207856,Mumbai Vs KKR,KKR,4,SamBillings,out,17,12,0,2,141.66,
T207856,Mumbai Vs KKR,KKR,5,NitishRana,out,8,7,0,1,114.28,
T207856,Mumbai Vs KKR,KKR,6,AndreRussell,out,11,5,1,1,220,
T207856,Mumbai Vs KKR,KKR,7,PatCummins,not_out,56,15,4,6,373.33,
T203456,Royals Vs RCB,Royals,1,JosButtler,not_out,70,47,0,6,148.93,
T203456,Royals Vs RCB,Royals,2,YashasviJaiswal,out,4,6,0,0,66.66,
T203456,Royals Vs RCB,Royals,3,DevduttPadikkal,out,37,29,2,2,127.58,
T203456,Royals Vs RCB,Royals,4,SanjuSamson,out,8,8,0,1,100,
T203456,Royals Vs RCB,Royals,5,ShimronHetmyer,not_out,42,31,4,2,135.48,
T203456,Royals Vs RCB,RCB,1,FafduPlessis,out,29,20,5,0,145,
T203456,Royals Vs RCB,RCB,2,AnujRawat,out,26,25,4,0,104,
T203456,Royals Vs RCB,RCB,3,ViratKohli,out,5,6,0,0,83.33,
T203456,Royals Vs RCB,RCB,4,DavidWilley,out,0,2,0,0,0,
T203456,Royals Vs RCB,RCB,5,SherfaneRutherford,out,5,10,0,0,50,
T203456,Royals Vs RCB,RCB,6,ShahbazAhmed,out,45,26,4,3,173.07,
T203456,Royals Vs RCB,RCB,7,DineshKarthik,not_out,44,23,7,1,191.3,
T203456,Royals Vs RCB,RCB,8,HarshalPatel,not_out,9,4,0,1,225,
T204825,Super Giants Vs Sunrisers,Super Giants,1,KLRahul,out,68,50,6,1,136,
T204825,Super Giants Vs Sunrisers,Super Giants,2,QuintondeKock,out,1,4,0,0,25,
T204825,Super Giants Vs Sunrisers,Super Giants,3,EvinLewis,out,1,5,0,0,20,
T204825,Super Giants Vs Sunrisers,Super Giants,4,ManishPandey,out,11,10,1,1,110,
T204825,Super Giants Vs Sunrisers,Super Giants,5,DeepakHooda,out,51,33,3,3,154.54,
T204825,Super Giants Vs Sunrisers,Super Giants,6,AyushBadoni,out,19,12,3,0,158.33,
T204825,Super Giants Vs Sunrisers,Super Giants,7,KrunalPandya,out,6,3,1,0,200,
T204825,Super Giants Vs Sunrisers,Super Giants,8,JasonHolder,not_out,8,3,0,1,266.66,
T204825,Super Giants Vs Sunrisers,Sunrisers,1,AbhishekSharma,out,13,11,2,0,118.18,
T204825,Super Giants Vs Sunrisers,Sunrisers,2,KaneWilliamson,out,16,16,1,1,100,
T204825,Super Giants Vs Sunrisers,Sunrisers,3,RahulTripathi,out,44,30,5,1,146.66,
T204825,Super Giants Vs Sunrisers,Sunrisers,4,AidenMarkram,out,12,14,0,0,85.71,
T204825,Super Giants Vs Sunrisers,Sunrisers,5,NicholasPooran,out,34,24,3,2,141.66,
T204825,Super Giants Vs Sunrisers,Sunrisers,6,WashingtonSundar,out,18,14,1,0,128.57,
T204825,Super Giants Vs Sunrisers,Sunrisers,7,AbdulSamad,out,0,1,0,0,0,
T204825,Super Giants Vs Sunrisers,Sunrisers,8,RomarioShepherd,out,8,8,0,1,100,
T204825,Super Giants Vs Sunrisers,Sunrisers,9,BhuvneshwarKumar,out,1,2,0,0,50,
T204825,Super Giants Vs Sunrisers,Sunrisers,10,UmranMalik,not_out,1,1,0,0,100,
T206118,Punjab Kings Vs Super Kings,Punjab Kings,1,MayankAgarwal,out,4,2,1,0,200,
T206118,Punjab Kings Vs Super Kings,Punjab Kings,2,ShikharDhawan,out,33,24,4,1,137.5,
T206118,Punjab Kings Vs Super Kings,Punjab Kings,3,BhanukaRajapaksa,out,9,5,0,1,180,
T206118,Punjab Kings Vs Super Kings,Punjab Kings,4,LiamLivingstone,out,60,32,5,5,187.5,
T206118,Punjab Kings Vs Super Kings,Punjab Kings,5,JiteshSharma,out,26,17,0,3,152.94,
T206118,Punjab Kings Vs Super Kings,Punjab Kings,6,MShahrukhKhan,out,6,11,0,0,54.54,
T206118,Punjab Kings Vs Super Kings,Punjab Kings,7,OdeanSmith,out,3,7,0,0,42.85,
T206118,Punjab Kings Vs Super Kings,Punjab Kings,8,KagisoRabada,not_out,12,12,1,0,100,
T206118,Punjab Kings Vs Super Kings,Punjab Kings,9,RahulChahar,out,12,8,1,1,150,
T206118,Punjab Kings Vs Super Kings,Punjab Kings,10,VaibhavArora,not_out,1,2,0,0,50,
T206118,Punjab Kings Vs Super Kings,Super Kings,1,RobinUthappa,out,13,10,2,0,130,
T206118,Punjab Kings Vs Super Kings,Super Kings,2,RuturajGaikwad,out,1,4,0,0,25,
T206118,Punjab Kings Vs Super Kings,Super Kings,3,MoeenAli,out,0,2,0,0,0,
T206118,Punjab Kings Vs Super Kings,Super Kings,4,AmbatiRayudu,out,13,21,2,0,61.9,
T206118,Punjab Kings Vs Super Kings,Super Kings,5,RavindraJadeja,out,0,3,0,0,0,
T206118,Punjab Kings Vs Super Kings,Super Kings,6,ShivamDube,out,57,30,6,3,190,
T206118,Punjab Kings Vs Super Kings,Super Kings,7,MSDhoni,out,23,28,1,1,82.14,
T206118,Punjab Kings Vs Super Kings,Super Kings,8,DwayneBravo,out,0,1,0,0,0,
T206118,Punjab Kings Vs Super Kings,Super Kings,9,DwainePretorius,out,8,4,0,1,200,
T206118,Punjab Kings Vs Super Kings,Super Kings,10,ChrisJordan,out,5,5,0,0,100,
T206118,Punjab Kings Vs Super Kings,Super Kings,11,MukeshChoudhary,not_out,2,2,0,0,100,
T205181,Titans Vs Capitals,Titans,1,MatthewWade,out,1,2,0,0,50,
T205181,Titans Vs Capitals,Titans,2,ShubmanGill,out,84,46,6,4,182.6,
T205181,Titans Vs Capitals,Titans,3,VijayShankar,out,13,20,1,0,65,
T205181,Titans Vs Capitals,Titans,4,HardikPandya,out,31,27,4,0,114.81,
T205181,Titans Vs Capitals,Titans,5,DavidMiller,not_out,20,15,2,0,133.33,
T205181,Titans Vs Capitals,Titans,6,RahulTewatia,out,14,8,1,1,175,
T205181,Titans Vs Capitals,Titans,7,AbhinavManohar,out,1,2,0,0,50,
T205181,Titans Vs Capitals,Titans,8,RashidKhan,not_out,0,1,0,0,0,
T205181,Titans Vs Capitals,Capitals,1,PrithviShaw,out,10,7,1,0,142.85,
T205181,Titans Vs Capitals,Capitals,2,TimSeifert,out,3,5,0,0,60,
T205181,Titans Vs Capitals,Capitals,3,MandeepSingh,out,18,16,4,0,112.5,
T205181,Titans Vs Capitals,Capitals,4,RishabhPant,out,43,29,7,0,148.27,
T205181,Titans Vs Capitals,Capitals,5,LalitYadav,out,25,22,2,1,113.63,
T205181,Titans Vs Capitals,Capitals,6,RovmanPowell,out,20,12,2,1,166.66,
T205181,Titans Vs Capitals,Capitals,7,AxarPatel,out,8,4,2,0,200,
T205181,Titans Vs Capitals,Capitals,8,ShardulThakur,out,2,5,0,0,40,
T205181,Titans Vs Capitals,Capitals,9,KuldeepYadav,not_out,14,14,0,1,100,
T205181,Titans Vs Capitals,Capitals,10,KhaleelAhmed,out,0,1,0,0,0,
T205181,Titans Vs Capitals,Capitals,11,MustafizurRahman,not_out,3,5,0,0,60,
T209847,Royals Vs Mumbai,Royals,1,JosButtler,out,100,68,11,5,147.05,
T209847,Royals Vs Mumbai,Royals,2,YashasviJaiswal,out,1,2,0,0,50,
T209847,Royals Vs Mumbai,Royals,3,DevduttPadikkal,out,7,7,1,0,100,
T209847,Royals Vs Mumbai,Royals,4,SanjuSamson,out,30,21,1,3,142.85,
T209847,Royals Vs Mumbai,Royals,5,ShimronHetmyer,out,35,14,3,3,250,
T209847,Royals Vs Mumbai,Royals,6,RiyanParag,out,5,4,1,0,125,
T209847,Royals Vs Mumbai,Royals,7,RavichandranAshwin,out,1,1,0,0,100,
T209847,Royals Vs Mumbai,Royals,8,NavdeepSaini,out,2,2,0,0,100,
T209847,Royals Vs Mumbai,Royals,9,TrentBoult,not_out,1,1,0,0,100,
T209847,Royals Vs Mumbai,Mumbai,1,IshanKishan,out,54,43,5,1,125.58,
T209847,Royals Vs Mumbai,Mumbai,2,RohitSharma,out,10,5,0,1,200,
T209847,Royals Vs Mumbai,Mumbai,3,AnmolpreetSingh,out,5,4,1,0,125,
T209847,Royals Vs Mumbai,Mumbai,4,TilakVarma,out,61,33,3,5,184.84,
T209847,Royals Vs Mumbai,Mumbai,5,KieronPollard,out,22,24,3,1,91.66,
T209847,Royals Vs Mumbai,Mumbai,6,TimDavid,out,1,3,0,0,33.33,
T209847,Royals Vs Mumbai,Mumbai,7,DanielSams,out,0,1,0,0,0,
T209847,Royals Vs Mumbai,Mumbai,8,MuruganAshwin,out,6,8,1,0,75,
T209847,Royals Vs Mumbai,Mumbai,9,JaspritBumrah,not_out,0,1,0,0,0,
T203227,Punjab Kings Vs KKR,Punjab Kings,1,MayankAgarwal,out,1,5,0,0,20,
T203227,Punjab Kings Vs KKR,Punjab Kings,2,ShikharDhawan,out,16,15,1,1,106.66,
T203227,Punjab Kings Vs KKR,Punjab Kings,3,BhanukaRajapaksa,out,31,9,3,3,344.44,
T203227,Punjab Kings Vs KKR,Punjab Kings,4,LiamLivingstone,out,19,16,1,1,118.75,
T203227,Punjab Kings Vs KKR,Punjab Kings,5,RajBawa,out,11,13,1,0,84.61,
T203227,Punjab Kings Vs KKR,Punjab Kings,6,MShahrukhKhan,out,0,5,0,0,0,
T203227,Punjab Kings Vs KKR,Punjab Kings,7,HarpreetBrar,out,14,18,1,1,77.77,
T203227,Punjab Kings Vs KKR,Punjab Kings,8,OdeanSmith,not_out,9,12,0,1,75,
T203227,Punjab Kings Vs KKR,Punjab Kings,9,RahulChahar,out,0,2,0,0,0,
T203227,Punjab Kings Vs KKR,Punjab Kings,10,KagisoRabada,out,25,16,4,1,156.25,
T203227,Punjab Kings Vs KKR,Punjab Kings,11,ArshdeepSingh,out,0,1,0,0,0,
T203227,Punjab Kings Vs KKR,KKR,1,AjinkyaRahane,out,12,11,3,0,109.09,
T203227,Punjab Kings Vs KKR,KKR,2,VenkateshIyer,out,3,7,0,0,42.85,
T203227,Punjab Kings Vs KKR,KKR,3,ShreyasIyer,out,26,15,5,0,173.33,
T203227,Punjab Kings Vs KKR,KKR,4,SamBillings,not_out,24,23,1,1,104.34,
T203227,Punjab Kings Vs KKR,KKR,5,NitishRana,out,0,2,0,0,0,
T203227,Punjab Kings Vs KKR,KKR,6,AndreRussell,not_out,70,31,2,8,225.8,
T207058,Super Kings Vs Super Giants,Super Kings,1,RobinUthappa,out,50,27,8,1,185.18,
T207058,Super Kings Vs Super Giants,Super Kings,2,RuturajGaikwad,out,1,4,0,0,25,
T207058,Super Kings Vs Super Giants,Super Kings,3,MoeenAli,out,35,22,4,2,159.09,
T207058,Super Kings Vs Super Giants,Super Kings,4,ShivamDube,out,49,30,5,2,163.33,
T207058,Super Kings Vs Super Giants,Super Kings,5,AmbatiRayudu,out,27,20,2,2,135,
T207058,Super Kings Vs Super Giants,Super Kings,6,RavindraJadeja,out,17,9,3,0,188.88,
T207058,Super Kings Vs Super Giants,Super Kings,7,MSDhoni,not_out,16,6,2,1,266.66,
T207058,Super Kings Vs Super Giants,Super Kings,8,DwainePretorius,out,0,1,0,0,0,
T207058,Super Kings Vs Super Giants,Super Kings,9,DwayneBravo,not_out,1,1,0,0,100,
T207058,Super Kings Vs Super Giants,Super Giants,1,KLRahul,out,40,26,2,3,153.84,
T207058,Super Kings Vs Super Giants,Super Giants,2,QuintondeKock,out,61,45,9,0,135.55,
T207058,Super Kings Vs Super Giants,Super Giants,3,ManishPandey,out,5,6,0,0,83.33,
T207058,Super Kings Vs Super Giants,Super Giants,4,EvinLewis,not_out,55,23,6,3,239.13,
T207058,Super Kings Vs Super Giants,Super Giants,5,DeepakHooda,out,13,8,1,1,162.5,
T207058,Super Kings Vs Super Giants,Super Giants,6,AyushBadoni,not_out,19,9,0,2,211.11,
T203578,KKR Vs RCB,KKR,1,AjinkyaRahane,out,9,10,1,0,90,
T203578,KKR Vs RCB,KKR,2,VenkateshIyer,out,10,14,1,0,71.42,
T203578,KKR Vs RCB,KKR,3,ShreyasIyer,out,13,10,2,0,130,
T203578,KKR Vs RCB,KKR,4,NitishRana,out,10,5,1,1,200,
T203578,KKR Vs RCB,KKR,5,SunilNarine,out,12,8,1,1,150,
T203578,KKR Vs RCB,KKR,6,SamBillings,out,14,15,0,1,93.33,
T203578,KKR Vs RCB,KKR,7,SheldonJackson,out,0,1,0,0,0,
T203578,KKR Vs RCB,KKR,8,AndreRussell,out,25,18,1,3,138.88,
T203578,KKR Vs RCB,KKR,9,TimSouthee,out,1,5,0,0,20,
T203578,KKR Vs RCB,KKR,10,UmeshYadav,out,18,12,2,1,150,
T203578,KKR Vs RCB,KKR,11,VarunChakravarthy,not_out,10,16,2,0,62.5,
T203578,KKR Vs RCB,RCB,1,FafduPlessis,out,5,4,1,0,125,
T203578,KKR Vs RCB,RCB,2,AnujRawat,out,0,2,0,0,0,
T203578,KKR Vs RCB,RCB,3,ViratKohli,out,12,7,2,0,171.42,
T203578,KKR Vs RCB,RCB,4,DavidWilley,out,18,28,3,0,64.28,
T203578,KKR Vs RCB,RCB,5,SherfaneRutherford,out,28,40,1,1,70,
T203578,KKR Vs RCB,RCB,6,ShahbazAhmed,out,27,20,0,3,135,
T203578,KKR Vs RCB,RCB,7,DineshKarthik,not_out,14,7,1,1,200,
T203578,KKR Vs RCB,RCB,8,WaninduHasaranga,out,4,3,1,0,133.33,
T203578,KKR Vs RCB,RCB,9,HarshalPatel,not_out,10,6,2,0,166.66,
T205314,Royals Vs Sunrisers,Royals,1,JosButtler,out,35,28,3,3,125,
T205314,Royals Vs Sunrisers,Royals,2,YashasviJaiswal,out,20,16,2,1,125,
T205314,Royals Vs Sunrisers,Royals,3,SanjuSamson,out,55,27,3,5,203.7,
T205314,Royals Vs Sunrisers,Royals,4,DevduttPadikkal,out,41,29,4,2,141.37,
T205314,Royals Vs Sunrisers,Royals,5,ShimronHetmyer,out,32,13,2,3,246.15,
T205314,Royals Vs Sunrisers,Royals,6,RiyanParag,out,12,9,2,0,133.33,
T205314,Royals Vs Sunrisers,Royals,7,NathanCoulter-Nile,not_out,1,2,0,0,50,
T205314,Royals Vs Sunrisers,Sunrisers,1,KaneWilliamson,out,2,7,0,0,28.57,
T205314,Royals Vs Sunrisers,Sunrisers,2,AbhishekSharma,out,9,19,1,0,47.36,
T205314,Royals Vs Sunrisers,Sunrisers,3,RahulTripathi,out,0,3,0,0,0,
T205314,Royals Vs Sunrisers,Sunrisers,4,NicholasPooran,out,0,9,0,0,0,
T205314,Royals Vs Sunrisers,Sunrisers,5,AidenMarkram,not_out,57,41,5,2,139.02,
T205314,Royals Vs Sunrisers,Sunrisers,6,AbdulSamad,out,4,6,0,0,66.66,
T205314,Royals Vs Sunrisers,Sunrisers,7,RomarioShepherd,out,24,18,0,2,133.33,
T205314,Royals Vs Sunrisers,Sunrisers,8,WashingtonSundar,out,40,14,5,2,285.71,
T205314,Royals Vs Sunrisers,Sunrisers,9,BhuvneshwarKumar,not_out,3,4,0,0,75,
T202349,Super Giants Vs Titans,Super Giants,1,KLRahul,out,0,1,0,0,0,
T202349,Super Giants Vs Titans,Super Giants,2,QuintondeKock,out,7,9,1,0,77.77,
T202349,Super Giants Vs Titans,Super Giants,3,EvinLewis,out,10,9,2,0,111.11,
T202349,Super Giants Vs Titans,Super Giants,4,ManishPandey,out,6,5,1,0,120,
T202349,Super Giants Vs Titans,Super Giants,5,DeepakHooda,out,55,41,6,2,134.14,
T202349,Super Giants Vs Titans,Super Giants,6,AyushBadoni,out,54,41,4,3,131.7,
T202349,Super Giants Vs Titans,Super Giants,7,KrunalPandya,not_out,21,13,3,0,161.53,
T202349,Super Giants Vs Titans,Super Giants,8,DushmanthaChameera,not_out,1,1,0,0,100,
T202349,Super Giants Vs Titans,Titans,1,ShubmanGill,out,0,3,0,0,0,
T202349,Super Giants Vs Titans,Titans,2,MatthewWade,out,30,29,4,0,103.44,
T202349,Super Giants Vs Titans,Titans,3,VijayShankar,out,4,6,0,0,66.66,
T202349,Super Giants Vs Titans,Titans,4,HardikPandya,out,33,28,5,1,117.85,
T202349,Super Giants Vs Titans,Titans,5,DavidMiller,out,30,21,1,2,142.85,
T202349,Super Giants Vs Titans,Titans,6,RahulTewatia,not_out,40,24,5,2,166.66,
T202349,Super Giants Vs Titans,Titans,7,AbhinavManohar,not_out,15,7,3,0,214.28,
T208141,RCB Vs Punjab Kings,RCB,1,FafduPlessis,out,88,57,3,7,154.38,
T208141,RCB Vs Punjab Kings,RCB,2,AnujRawat,out,21,20,2,1,105,
T208141,RCB Vs Punjab Kings,RCB,3,ViratKohli,not_out,41,29,1,2,141.37,
T208141,RCB Vs Punjab Kings,RCB,4,DineshKarthik,not_out,32,14,3,3,228.57,
T208141,RCB Vs Punjab Kings,Punjab Kings,1,MayankAgarwal,out,32,24,2,2,133.33,
T208141,RCB Vs Punjab Kings,Punjab Kings,2,ShikharDhawan,out,43,29,5,1,148.27,
T208141,RCB Vs Punjab Kings,Punjab Kings,3,BhanukaRajapaksa,out,43,22,2,4,195.45,
T208141,RCB Vs Punjab Kings,Punjab Kings,4,LiamLivingstone,out,19,10,0,2,190,
T208141,RCB Vs Punjab Kings,Punjab Kings,5,RajBawa,out,0,1,0,0,0,
T208141,RCB Vs Punjab Kings,Punjab Kings,6,MShahrukhKhan,not_out,24,20,1,2,120,
T208141,RCB Vs Punjab Kings,Punjab Kings,7,OdeanSmith,not_out,25,8,1,3,312.5,
T205838,Mumbai Vs Capitals,Mumbai,1,RohitSharma,out,41,32,4,2,128.12,
T205838,Mumbai Vs Capitals,Mumbai,2,IshanKishan,not_out,81,48,11,2,168.75,
T205838,Mumbai Vs Capitals,Mumbai,3,AnmolpreetSingh,out,8,9,0,0,88.88,
T205838,Mumbai Vs Capitals,Mumbai,4,TilakVarma,out,22,15,3,0,146.66,
T205838,Mumbai Vs Capitals,Mumbai,5,KieronPollard,out,3,6,0,0,50,
T205838,Mumbai Vs Capitals,Mumbai,6,TimDavid,out,12,8,0,1,150,
T205838,Mumbai Vs Capitals,Mumbai,7,DanielSams,not_out,7,2,0,1,350,
T205838,Mumbai Vs Capitals,Capitals,1,PrithviShaw,out,38,24,4,2,158.33,
T205838,Mumbai Vs Capitals,Capitals,2,TimSeifert,out,21,14,4,0,150,
T205838,Mumbai Vs Capitals,Capitals,3,MandeepSingh,out,0,2,0,0,0,
T205838,Mumbai Vs Capitals,Capitals,4,RishabhPant,out,1,2,0,0,50,
T205838,Mumbai Vs Capitals,Capitals,5,LalitYadav,not_out,48,38,4,2,126.31,
T205838,Mumbai Vs Capitals,Capitals,6,RovmanPowell,out,0,2,0,0,0,
T205838,Mumbai Vs Capitals,Capitals,7,ShardulThakur,out,22,11,4,0,200,
T205838,Mumbai Vs Capitals,Capitals,8,AxarPatel,not_out,38,17,2,3,223.52,
T201512,Super Kings Vs KKR,Super Kings,1,RuturajGaikwad,out,0,4,0,0,0,
T201512,Super Kings Vs KKR,Super Kings,2,DevonConway,out,3,8,0,0,37.5,
T201512,Super Kings Vs KKR,Super Kings,3,RobinUthappa,out,28,21,2,2,133.33,
T201512,Super Kings Vs KKR,Super Kings,4,AmbatiRayudu,out,15,17,1,1,88.23,
T201512,Super Kings Vs KKR,Super Kings,5,RavindraJadeja,not_out,26,28,0,1,92.85,
T201512,Super Kings Vs KKR,Super Kings,6,ShivamDube,out,3,6,0,0,50,
T201512,Super Kings Vs KKR,Super Kings,7,MSDhoni,not_out,50,38,7,1,131.57,
T201512,Super Kings Vs KKR,KKR,1,AjinkyaRahane,out,44,34,6,1,129.41,
T201512,Super Kings Vs KKR,KKR,2,VenkateshIyer,out,16,16,2,0,100,
T201512,Super Kings Vs KKR,KKR,3,NitishRana,out,21,17,2,1,123.52,
T201512,Super Kings Vs KKR,KKR,4,ShreyasIyer,not_out,20,19,1,0,105.26,
T201512,Super Kings Vs KKR,KKR,5,SamBillings,out,25,22,1,1,113.63,
T201512,Super Kings Vs KKR,KKR,6,SheldonJackson,not_out,3,3,0,0,100,
T208201,Titans Vs Super Kings,Titans,1,WriddhimanSaha,out,54,39,5,1,138.46,
T208201,Titans Vs Super Kings,Titans,2,ShubmanGill,out,39,20,7,0,195,
T208201,Titans Vs Super Kings,Titans,3,SaiSudharsan,out,96,47,8,6,204.25,
T208201,Titans Vs Super Kings,Titans,4,HardikPandya,not_out,21,12,0,2,175,
T208201,Titans Vs Super Kings,Titans,5,RashidKhan,out,0,2,0,0,0,
T208201,Titans Vs Super Kings,Super Kings,1,RuturajGaikwad,out,26,16,3,1,162.5,
T208201,Titans Vs Super Kings,Super Kings,2,DevonConway,out,47,25,4,2,188,
T208201,Titans Vs Super Kings,Super Kings,3,ShivamDube,not_out,32,21,0,2,152.38,
T208201,Titans Vs Super Kings,Super Kings,4,AjinkyaRahane,out,27,13,2,2,207.69,
T208201,Titans Vs Super Kings,Super Kings,5,AmbatiRayudu,out,19,8,1,2,237.5,
T208201,Titans Vs Super Kings,Super Kings,6,MSDhoni,out,0,1,0,0,0,
T208201,Titans Vs Super Kings,Super Kings,7,RavindraJadeja,not_out,15,6,1,1,250,
T203496,Titans Vs Mumbai,Titans,1,WriddhimanSaha,out,18,16,3,0,112.5,
T203496,Titans Vs Mumbai,Titans,2,ShubmanGill,out,129,60,7,10,215,
T203496,Titans Vs Mumbai,Titans,3,SaiSudharsan,out,43,31,5,1,138.7,
T203496,Titans Vs Mumbai,Titans,4,HardikPandya,not_out,28,13,2,2,215.38,
T203496,Titans Vs Mumbai,Titans,5,RashidKhan,not_out,5,2,1,0,250,
T203496,Titans Vs Mumbai,Mumbai,1,RohitSharma,out,8,7,1,0,114.28,
T203496,Titans Vs Mumbai,Mumbai,2,NehalWadhera,out,4,3,1,0,133.33,
T203496,Titans Vs Mumbai,Mumbai,3,CameronGreen,out,30,20,2,2,150,
T203496,Titans Vs Mumbai,Mumbai,4,SuryakumarYadav,out,61,38,7,2,160.52,
T203496,Titans Vs Mumbai,Mumbai,5,TilakVarma,out,43,14,5,3,307.14,
T203496,Titans Vs Mumbai,Mumbai,6,VishnuVinod,out,5,7,0,0,71.42,
T203496,Titans Vs Mumbai,Mumbai,7,TimDavid,out,2,3,0,0,66.66,
T203496,Titans Vs Mumbai,Mumbai,8,ChrisJordan,out,2,5,0,0,40,
T203496,Titans Vs Mumbai,Mumbai,9,PiyushChawla,out,0,2,0,0,0,
T203496,Titans Vs Mumbai,Mumbai,10,KumarKartikeya,out,6,7,1,0,85.71,
T203496,Titans Vs Mumbai,Mumbai,11,JasonBehrendorff,not_out,3,5,0,0,60,
T203571,Mumbai Vs Super Giants,Mumbai,1,IshanKishan,out,15,12,3,0,125,
T203571,Mumbai Vs Super Giants,Mumbai,2,RohitSharma,out,11,10,1,1,110,
T203571,Mumbai Vs Super Giants,Mumbai,3,CameronGreen,out,41,23,6,1,178.26,
T203571,Mumbai Vs Super Giants,Mumbai,4,SuryakumarYadav,out,33,20,2,2,165,
T203571,Mumbai Vs Super Giants,Mumbai,5,TilakVarma,out,26,22,0,2,118.18,
T203571,Mumbai Vs Super Giants,Mumbai,6,TimDavid,out,13,13,1,0,100,
T203571,Mumbai Vs Super Giants,Mumbai,7,NehalWadhera,out,23,12,2,2,191.66,
T203571,Mumbai Vs Super Giants,Mumbai,8,ChrisJordan,out,4,7,0,0,57.14,
T203571,Mumbai Vs Super Giants,Mumbai,9,HrithikShokeen,not_out,0,1,0,0,0,
T203571,Mumbai Vs Super Giants,Super Giants,1,KyleMayers,out,18,13,3,0,138.46,
T203571,Mumbai Vs Super Giants,Super Giants,2,PrerakMankad,out,3,6,0,0,50,
T203571,Mumbai Vs Super Giants,Super Giants,3,KrunalPandya,out,8,11,1,0,72.72,
T203571,Mumbai Vs Super Giants,Super Giants,4,MarcusStoinis,out,40,27,5,1,148.14,
T203571,Mumbai Vs Super Giants,Super Giants,5,AyushBadoni,out,1,7,0,0,14.28,
T203571,Mumbai Vs Super Giants,Super Giants,6,NicholasPooran,out,0,1,0,0,0,
T203571,Mumbai Vs Super Giants,Super Giants,7,DeepakHooda,out,15,13,0,1,115.38,
T203571,Mumbai Vs Super Giants,Super Giants,8,KrishnappaGowtham,out,2,3,0,0,66.66,
T203571,Mumbai Vs Super Giants,Super Giants,9,RaviBishnoi,out,3,6,0,0,50,
T203571,Mumbai Vs Super Giants,Super Giants,10,Naveen-ul-Haq,not_out,1,5,0,0,20,
T203571,Mumbai Vs Super Giants,Super Giants,11,MohsinKhan,out,0,7,0,0,0,
T206084,Super Kings Vs Titans,Super Kings,1,RuturajGaikwad,out,60,44,7,1,136.36,
T206084,Super Kings Vs Titans,Super Kings,2,DevonConway,out,40,34,4,0,117.64,
T206084,Super Kings Vs Titans,Super Kings,3,ShivamDube,out,1,3,0,0,33.33,
T206084,Super Kings Vs Titans,Super Kings,4,AjinkyaRahane,out,17,10,0,1,170,
